Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1634677200.0 1001.0 NA 277 125 0 0 0 0 0 0 NA 1423 654 0 0 0 0 0 0 NA 6367 1339 209 162 255 459 246 442 NA 3773 1100 233 192 288 497 278 471
1634677200.0 1003.0 NA 339 0 NA NA NA NA NA NA NA 1600 0 NA NA NA NA NA NA NA 7551 689 NA NA NA NA NA NA NA 3785 742 NA NA NA NA NA NA
1634677200.0 1004.0 NA 227 96 0 0 0 0 NA NA NA 1254 589 0 0 0 0 NA NA NA 2368 618 151 221 504 467 NA NA NA 1889 638 186 247 529 494 NA NA
1634677200.0 101.0 91 NA NA NA NA NA NA NA NA 390 NA NA NA NA NA NA NA NA 3704 NA NA NA NA NA NA NA NA 3889 NA NA NA NA NA NA NA NA
1634677200.0 102.0 102 NA NA NA NA NA NA NA NA 454 NA NA NA NA NA NA NA NA 3006 NA NA NA NA NA NA NA NA 3176 NA NA NA NA NA NA NA NA
1634677200.0 1041.0 NA 68 49 0 NA NA NA NA NA NA 1100 584 0 NA NA NA NA NA NA 504 313 120 NA NA NA NA NA NA 592 347 148 NA NA NA NA NA
1634677200.0 10824.501 NA 225 108 0 NA NA NA NA NA NA 1605 656 0 NA NA NA NA NA NA 7269 1740 876 NA NA NA NA NA NA 2532 1812 927 NA NA NA NA NA
1634677200.0 10824.505 NA 229 109 0 NA NA NA NA NA NA 1605 656 0 NA NA NA NA NA NA 7219 1595 967 NA NA NA NA NA NA 2516 1596 1089 NA NA NA NA NA
1634677200.0 10842.501 NA 227 107 0 NA NA NA NA NA NA 1707 656 0 NA NA NA NA NA NA 7120 1493 909 NA NA NA NA NA NA 2471 1566 1040 NA NA NA NA NA
1634677200.0 10842.505 NA 224 106 0 NA NA NA NA NA NA 1643 656 0 NA NA NA NA NA NA 7148 1480 931 NA NA NA NA NA NA 2487 1540 1016 NA NA NA NA NA
1634677200.0 1102.0 NA 145 327 181 116 NA NA NA NA NA 1171 1391 896 622 NA NA NA NA NA 5863 9074 3437 748 NA NA NA NA NA 2175 4378 1619 504 NA NA NA NA
1634677200.0 112.0 85 129 300 NA NA NA NA NA NA 693 594 1326 NA NA NA NA NA NA 8062 1627 6291 NA NA NA NA NA NA 4371 1181 5805 NA NA NA NA NA NA
1634677200.0 115.0 92 132 306 NA NA NA NA NA NA 693 657 1326 NA NA NA NA NA NA 7137 1355 4941 NA NA NA NA NA NA 3471 923 4368 NA NA NA NA NA NA
1634677200.0 11607.0 NA 296 536 0 120 NA NA NA NA NA 1800 1535 0 656 NA NA NA NA NA 5020 5461 2067 1115 NA NA NA NA NA 4009 4755 2125 1114 NA NA NA NA
1634677200.0 11630.0 NA 328 554 0 99 NA NA NA NA NA 1634 1535 0 652 NA NA NA NA NA 6012 8319 2077 1140 NA NA NA NA NA 4254 5730 2133 1130 NA NA NA NA
1634677200.0 11634.1 NA 313 237 0 NA NA NA NA NA NA 1800 794 0 NA NA NA NA NA NA 6729 4114 2461 NA NA NA NA NA NA 4892 3636 2591 NA NA NA NA NA
